date,country,order_number,SKU,model,original text,summary,is_complaint,categories
2025-03-28 00:00:00,US,DD20250324000048608,AU-PJ-ZP001M-USDG0,ZP001M,"Name: Calvin. Email: calvinballemail@gmail.com. 

1. Will not allow him to update it. 2. When streaming through his android phone, it only plays for 30 minutes and stops casting. 

3. Since he was part of the quick starter, he did not receive an order # but he would like to register the projector for an extended years warranty. 4. He paid for the mount which he has not received. 5. He has not received the gift pack that was supposed to include: Travel charger, screen and tripod. Has a Samsung ZFold, OnePlus open phone & OnePlus tablet.","Customer reports issues with updating the device, streaming interruptions, missing order number for warranty registration, and non-receipt of paid mount and gift pack items.",TRUE,"['Software Issue', 'Connectivity Issue', 'Shipping Issue', 'Other Issue']"
2025-03-28 00:00:00,US,113-2293261-3870610,AU-PJ-AD001S-USWH0,AD001S,"Order # 113-2293261-3870610.  I'm trying to use a Roku with volume buttons,  when I go into remotes and devices and set up remote for TV control,  I put the name of projector Aurzen, it's not in the list. I have tried CEC and IR setup. I can turn projector off and on with Roku and watch channels,  just can't use volume or mute. Thanks ",Customer is unable to control the volume or mute functions on their Aurzen projector using the Roku remote despite setup attempts via CEC and IR.,TRUE,"['Connectivity Issue', 'Other Hardware Issue']"
2025-03-27 00:00:00,UK,203-8308432-4301103,AU-PJ-AD001P-GBDG0,AD001P,"Myself Sneha Pauly purchased Aurzen EAZZE D1 Pro Smart Portable Projector on 30th October 2024.
It was working perfectly recently while I was trying to on it it only giving the sound but not showing any display on the screen. Only audio is working but no display. I tried to off it and restart but no result..

As I have checked the order details I saw there is a 1 year replacement warranty so I need a replacement for this or need a solution for this issue..
I can provide you with all the details like order id and order details for your reference and also my contact number.
Hope I will get a reply soon","The projector produces sound but no display, and the customer is requesting a replacement or solution under the warranty.",TRUE,"['Display Issue', 'Other Hardware Issue']"
2025-03-27 00:00:00,CA,702-9929435-5448269,AU-PJ-AD001P-CADG0,AD001P,Name: Deepak Mathews. Email: deepakjohn1290@gmail.com. No longer turning on. Issue began two days ago. Power cable is firmly connected.,The device is no longer turning on despite the power cable being firmly connected.,TRUE,['On/Off Issue']
2025-03-27 00:00:00,US,111-9675674-5763415,AU-PJ-AD001S-USWH0,AD001S,Name: Jennifer. Email: jenniferlallemand21@gmail.com. Issue began last week. No longer turning on.,Device stopped turning on last week.,TRUE,['On/Off Issue']
2025-03-27 00:00:00,UK,206-6342471-0106741,AU-PJ-AD001S-GBWH0,AD001S,"Your Issue: my projector keeps going dark, It started out of no where the screen is just hardly visible. It°Øs fixed itself once but I°Øm not sure what or why it°Øs doing this
Sent from my iPhone","Projector screen intermittently goes dark and is barely visible, issue started suddenly and resolved once on its own.",TRUE,"['Display Issue', 'Other Hardware Issue']"
2025-03-27 00:00:00,US,PBID007105625,AU-PJ-ZP001M-UNWH0,ZP001M,"Hello! I'm having some trouble with my Aurzen ZIP; it can connect to my phone, but the image is slightly squished. I have a Samsung Z Fold 6 and am using Smart View to mirror the screen, and there doesn't seem to be a way to adjust the resolution so it matches the proper aspect ratio.","The user experiences image distortion when mirroring their Samsung Z Fold 6 screen to the Aurzen ZIP, resulting in a squished image and no way to adjust resolution.",TRUE,"['Display Issue', 'Connectivity Issue']"
2025-03-27 00:00:00,US,111-4877315-6695409,AU-PJ-AD001S-USWH0,AD001S,I updated the software and ever since then it won't connect to WiFi,"After updating the software, the device cannot connect to WiFi.",TRUE,"['Connectivity Issue', 'Software Issue']"
2025-03-27 00:00:00,US,113-6273567-1371446,AU-PJ-AD001S-USWH0,AD001S,"Thank you for your immediate response and for confirming the extended warranty°™I truly appreciate it!
I°Øve only used the projector once so far, and I didn°Øt encounter any issues during that time. However, I did expect the sound to be a bit louder. Do you have any recommendations for enhancing the volume?",The customer appreciates the support regarding warranty but finds the projector's sound volume lower than expected and seeks advice on improving it.,TRUE,['Sound Issue']
2025-03-27 00:00:00,US,113-6141302-9399444,AU-PJ-BM503H-USBK0,BM503H,Name: Hasnain. Email: hslotia@gmail.com. Issue began as soon as he got it and has developed more dust recently. Let him know to scan the QR code to look at video instructions on how to clean it.,Customer reports dust accumulation on the product since purchase and is advised to use the QR code for cleaning instructions.,TRUE,['Other Hardware Issue']
2025-03-27 00:00:00,US,114-0936768-6447401,AU-PJ-AD001P-USDG0,AD001P,Name: Sherly. Email: shrlangl8@gmail.com. Cleaned the lens. Brown/yellow spot. Has enough room for ventilation.,User cleaned the lens but noticed a brown/yellow spot despite sufficient ventilation.,TRUE,['Other Hardware Issue']
2025-03-27 00:00:00,US,114-6059959-4753852,AU-PJ-AD001S-USWH0,AD001S,"I purchased a projector via Amazon last November, currently I have a melted power cord. I am not sure if this is a defect issue or a user issue as it was behind a couch and may not have had adequate space. I am in need of a replacement. ","Customer reports a melted power cord on a projector and requests a replacement, unsure if the issue is a defect or user-caused.",TRUE,['Other Hardware Issue']
2025-03-27 00:00:00,US,112-8618606-0594667,AU-PJ-AD001P-USDG0,AD001P,"Hi there. We have had our projector since January and it is no longer lighting up? Wouldn°Øt think the bulb would be burnt out already? I can°Øt seem to find anything that would tell me how to fix this issue.
Please let me what we should do.
Thanks
We have the smart pro projector
Sent from my iPhone","The projector, purchased in January, is no longer lighting up and the user is unsure if the bulb is burnt out. They are seeking guidance on how to fix the issue.",TRUE,['Other Hardware Issue']
2025-03-27 00:00:00,US,PBID007105490,AU-PJ-ZP001M-USDG0,ZP001M,"I was a early backer of the kickstarter and was very excited for my new projector, until I received it and realized that without buying another product from you I will not be able to project videos from any apps. That completely negates the usefulness of a travel projector for me. I see this is mentioned in the kickstarter FAQ, though not in the main product description, so if it was noted when I backed the project I missed it. If it possible to return the projector for a refund? Or is there any workaround for this?","Customer upset that the projector requires an additional purchase to stream videos from apps, which was not clearly stated in the main product description, and is seeking a refund or workaround.",TRUE,['Specification Mismatch']
2025-03-23 00:00:00,US,111-4774344-5802621,AU-PJ-AD001P-USDG0,AD001P,"Loud fan, not the best picture, volume is loud or quiet with no in between.","User reports noisy fan, poor picture quality, and inconsistent volume control.",TRUE,"['Sound Issue', 'Display Issue']"
2025-03-21 00:00:00,CA,701-5130189-8620217,AS-PJ-BM501M-CAMT0-A1S1,BM503H,"The Aurzen Boom Mini is a good quality and easy to setup projector. 

The projector comes safely packaged but my box was damage. When unboxing, the first thing I noticed was the lens cover had already fallen off and did not hold secure. Build quality of the unit is very good and the design looks very modern. I don°Øt like that the speakers don°Øt have a cover as they can easily be damaged. I do like that the stand is built in and can be adjusted vertically. Each vertical adjustment spot holds firm so there°Øs no concern with the picture jumping around. I have it sitting on a table behind the couch so this works perfectly. Built into the bottom of the stand is a standard screw port if ceiling or wall mounting is desired. There is a hdmi, 2x usb°Øs and a headphone jack in the side of the unit covered by a rubber protector that cannot be fully removed. This is a little odd because if you have something permanently connected this cover just hangs off the side. The included Bluetooth remote is responsive and has all the readily used functions. 

Connecting the unit for the first time is straight forward and if you have a Google home account then it will setup even quic","The user finds the Aurzen Boom Mini projector to be good quality and easy to set up but notes issues with the damaged box upon arrival, a loose lens cover, exposed speakers, and a somewhat awkward rubber cover for ports. The picture and sound quality are adequate but not outstanding, and the price is considered slightly high.",TRUE,"['Shipping Issue', 'Other Hardware Issue', 'Specification Mismatch']"
2025-03-25 00:00:00,CA,702-4951384-5409811,AU-PJ-AD001P-CADG0,AD001P,Stopped working and has image problems after using for 3 months,Device stopped working and is displaying image problems after three months of use.,TRUE,"['Display Issue', 'Other Hardware Issue']"
2025-03-28 00:00:00,CA,701-5621158-6709048,AU-PJ-AD001S-CAWH0,AD001S,"Don't Buy. For the price paid you can find a much more functional item. Have to reconnect to internet everytime u turn it on. Won't play anything when connected to HDMI. Can't download Disney onto it even though we pay for Disney ourselves. Won't play my Google Chrome. All around loss on this. It's very annoying system to be using. 
It's too late for me to return it and I'm stuck with this expensive piece of s***.","Customer is frustrated with the product's functionality, including frequent reconnection to the internet, HDMI playback issues, inability to download Disney+ app, and issues playing Google Chrome.",TRUE,"['Connectivity Issue', 'Software Issue', 'Other Hardware Issue']"
2025-03-27 00:00:00,UK,203-9200737-9128323,AU-PJ-AD001S-GBWH0,AD001S,Absolutely terrible. It doesn°Øt connect to any WiFi or mobile hotspot. Very disappointed as we are now processing a return. DO NOT BUY.,"The device fails to connect to any WiFi or mobile hotspot, leading to customer dissatisfaction and a return.",TRUE,['Connectivity Issue']
2025-03-29 00:00:00,US,112-2070910-2350652,AS-PJ-BM501M-USBN0-A1S1,BM501M,"I'm testing this projector with a 100-inch, 1.2-gain projector screen, not projecting onto a wall. 

The picture quality of this projector is mediocre. Dark scenes with a bright object on the left or right side of the screen produce ghosting. For example, imagine a dark night sky with the moon on the left side of the screen... you°Øll see an image of the moon, along with a faint duplicate to its left. It's very distracting. Additionally, in pitch-black scenes, you will see streaks of light on screen from the projector°Øs backlight that shines through the small LED screen inside that is inside the projector, which is also distracting. 

Colors aren't very vivid. Bright reds appear more pinkish or washed out, even after trying all the color presets and manual adjustments. I have tested a Happrun 1080p projector that offers better image clarity and slightly improved color accuracy at a fraction of the cost of this unit, though it lacks the extra features this projector has. 

Speaking of extra features, I couldn't get the autofocus a","The projector has mediocre picture quality with ghosting, light streaks, and washed-out colors. Autofocus and auto keystone features do not work well and require manual adjustment. While the integrated Google TV and speakers perform adequately, overall value is low at the current price.",TRUE,"['Display Issue', 'Other Hardware Issue', 'Software Issue', 'Specification Mismatch']"
2025-03-28 00:00:00,CA,702-2491784-1105834,AS-PJ-BM501M-CAMT0-A1S1,BM501M,"I would love to be giving this more than 3 stars as i really like it, however there are just some things about this Boom Mini that are kind of problematic and why the rating is as it is.",The user likes the Boom Mini but has some issues that affect their rating.,TRUE,['Other Issue']
2025-03-28 00:00:00,UK,026-3380665-0398745,AU-PJ-AD001S-GBWH0,AD001S,Hi I ordered this for my husband who has mental health issues and don°Øt leave the house it°Øs broken just won°Øt work it°Øs not even a year old it°Øs only 6 months old and I paid a lot of money for this I wondering if it°Øs still under warranty thank you,"The product stopped working within 6 months despite being expensive, and the user is inquiring about warranty coverage.",TRUE,['Other Hardware Issue']
2025-03-25 00:00:00,AU,249-2764704-8860633,AU-PJ-AD001S-AUWH0,AD001S,"(AUS) Failing internet connectivity constantly, limited to only Amazon prime and Netflix without a third party item. Auto picture is always incorrect as well, quite alot of better similar priced projectors on market.",The user is experiencing constant internet connectivity issues limited to certain streaming services and incorrect auto picture settings; they also mention better alternatives are available.,TRUE,"['Connectivity Issue', 'Display Issue']"
2025-03-28 00:00:00,AU,250-1124122-0767060,AU-PJ-ZP001M-USDG0,ZP001M,"Was really excited to try but so far I haven't been able to get it to work with my google pixel 7 pro phone. The size is very small and portable which is awesome just not sure why it doesn't work with my phone. Should be simple to set up but it's not. No HDMI connection either which mite be a a big let down for some people. 

Have sent a email to see how U get it to work with google phones","User is unable to get the product to work with their Google Pixel 7 Pro phone, finds the setup not simple, and notes the lack of an HDMI connection as a potential drawback.",TRUE,"['Connectivity Issue', 'Specification Mismatch']"
2025-03-26 11:33:59,JP,249-8790324-0077467,AU-PJ-AD001S-JPWH0,AD001S,•Í•‚•≥•Û§¨Ñø§´§ §§≤ªæﬂ∫œ§«•·©`•Î§«§‰§Í»°§Í§∑§∆§ø§Œ§«§π§¨°¢•·©`•Î§∏§„ÃÌ∏∂»›¡ø•™©`•–©`§«ÀÕ–≈≥ˆ¿¥§ §´§√§ø§Œ§«LINE§Œ∑Ω§À°¢•¢•ﬁ•æ•Û§Œÿúâ”‘™§»◊¢Œƒ∑¨∫≈°¢Ÿè»Î¬ƒös§Œ•π•Ø•∑•Á§»•Í•‚•≥•Û§Œ≤ªæﬂ∫œÑ”ª≠ÀÕ§Í§ﬁ§π°£,"The customer is experiencing a remote control malfunction and faced issues sending attachments via email, so they plan to send screenshots and a video through LINE instead.",TRUE,['Other Hardware Issue']
2025-03-27 17:55:36,JP,384976-20250326-0683031857,AU-PJ-BM503H-JPGD0,BM503H,Ègﬂ`§®§∆ÑŸ§√§∆§∑§ﬁ§√§ø§Œ§«•≠•„•Û•ª•Î§Ú§™Óä§§§∑§ﬁ§π,The user accidentally made a purchase and requests cancellation.,TRUE,['Other Issue']
2025-03-31 16:20:12,JP,384976-20241211-0526610941,AU-PJ-AD001S-JPWH0,AD001S,Îä‘¥§Ú§ƒ§±§∆§‚•◊•Ì•∏•ß•Ø•ø©`§¨”≥§È§ §Ø§ §√§ø,The projector does not display an image even when powered on.,TRUE,"['On/Off Issue', 'Other Hardware Issue']"
2025-04-01 16:28:21,JP,250-7500208-1989424,AU-PJ-AD001S-JPWH0,AD001S,Wi-FiΩ”æA§«Amazon•◊•È•§•‡?•”•«•™§œ“ï¬ó≥ˆ¿¥§ﬁ§∑§ø§¨YouTube§¨”≥§Í§ﬁ§ª§Û,"Wi-Fi connection allows viewing Amazon Prime Video, but YouTube does not display.",TRUE,"['Connectivity Issue', 'Other Issue']"
2025-04-01 16:28:21,JP,250-9401539-8584606,AU-PJ-AD001S-JPWH0,AD001S,"•◊•Ì•∏•ß•Ø•ø©`§ŒÎä‘¥§¨»Î§È§ §Ø§ §Í
–ﬁ¿Ì§œ≥ˆ¿¥§ﬁ§π§´£ø","The projector will not turn on, and the user is asking if it can be repaired.",TRUE,['On/Off Issue']
2025-03-25 10:52:10,DE,304-9522552-2817957,AU-PJ-BM503H-EUGD0,BM503H,"Hallo Vicky,
Vielen Dank f®πr deine Nachricht und den guten Service, den ihr anbietet. 
Leider habe ich ein Anliegen mit der Frage, ob ihr mir hierbei Abhilfe schaffen k?nnt.
In der Anlage ®πbersende ich dir ein Foto mit dem defekten Teil. 
Nach dem abziehen der Schutzfolie ist mir diese Blende mit abgefallen. Wie k?nnen wir das kl?ren? Soll ich dieses Ger?t zur®πckschicken oder welche L?sung habt ihr f®πr mich?
Beste Gr®π?e 
Oktay G®πnes",Customer reports a defective part that came off after removing the protective film and seeks assistance on how to resolve the issue or return the device.,TRUE,['Other Hardware Issue']
2025-03-27 10:08:11,FR,408-2207619-0683514,AU-PJ-AD001S-EUWH0,AD001S,"Bonjour,
d®®s que je mets l'appareil en route, bout d'environ 5 secondes il s'®¶teint.
La lentille ne s'allume pas durant cette courte p®¶riode.",Device shuts off about 5 seconds after turning on and the lens does not light up during this time.,TRUE,"['On/Off Issue', 'Other Hardware Issue']"
2025-03-27 11:52:02,FR,171-1611556-0246749,AU-PJ-AD001S-EUWH0,AD001S,"banetfrederic@yahoo.com. No longer turning on. Issue began a week ago. When pressing the power button, it turns off within seconds. Power cable is firmly connected.",Device no longer stays on; it turns off within seconds after pressing the power button despite the power cable being firmly connected.,TRUE,"['On/Off Issue', 'Other Hardware Issue']"
2025-03-28 10:52:13,ES,405-2232686-1687560,AU-PJ-AD001S-EUWH0,AD001S,Estoy pendiente de que se me tramite la devoluci®Æn del producto porque dej®Æ de funcionar. Quer®™a saber si se me hace el reintegro del dinero que pagu®¶ ya que tengo intenci®Æn de comprar ahora mismo otro producto de Aurzeen.,Customer is waiting for a refund because the product stopped working and wants to know if they will be reimbursed as they intend to purchase another product.,TRUE,['Other Hardware Issue']
2025-03-28 10:52:13,DE,cbn4qdb3zx,AU-PJ-AD001S-EUWH0,AD001S,?anbei habe ich ein Bild vom Bemaer der ein paar Pixelfehler aufzeigt.°∞,The user attached a picture showing pixel defects on the display.,TRUE,['Display Issue']
2025-03-28 10:52:13,DE,PBID007115133,AU-PJ-ZP001M-UNWH0,ZP001M,"Hello,
I pre ordered a ZIP which is mostly fine and I am satisfied with your product but something does not function right and part of my order is not here.
First off let me provide my backer number:??1290
I have not received the 2 addons instead got a case.
-HDMI Dongle
-Magnetic Charging Stand are missing
I wasn't sure but i checked kickstarter. It is correct. Are they coming or were they forgotten?
And secondly... I can get the Projector to sometimes connect to my iOS device. It doesn't always show up. I updated the Transmitter firmware but it says the software is up to date. It works good when it connects. The Remote on the app always connects. Seems to work with my Windows PC well but where i want to use it more on iOS it does not. The content I wish to play is not protected.?
It does not show up in screen sharing in CC on iOS all the time. Up to Date software on my iphone. And sometimes the sound cuts out when using it, when I have gotten it to connect. But often enough it simply",Customer reports missing addons (HDMI Dongle and Magnetic Charging Stand) from their order and intermittent connectivity and sound issues when using the projector with iOS devices.,TRUE,"['Connectivity Issue', 'Sound Issue', 'Shipping Issue']"
2025-03-28 10:52:13,DE,01125_255413116-A,AU-PJ-AD001S-EUSV0,AD001S,"Hallo,
vielen Dank f®πr die Rechnung.
wie bereits geschrieben sind wir mit dem Produkt unzufrieden und m?chtes bitte zur®πckgeben.
Ich bitte um Mitteilung wie weiter vorzugehen ist.

F®πr R®πckfragen stehen wir Ihnen gerne zur Verf®πgung.?
Mit freundlichen Gr®π?en?
Simon Wenig",Customer is dissatisfied with the product and wants to return it.,TRUE,['Other Issue']
2025-03-31 09:59:43,DE,302-6990290-0878737,AU-PJ-AD001S-EUWH0,AD001S,"Ton ist super . Bild ist vollkommen ok ?? 
Der L®πfter ist ein wenig laut ,das st?rt aber nicht weiter ! Das einzige was nicht richtig funktioniert ist Disney+ es l?dt sehr lange und und Stop zwischen drin  um neu zu laden . 
Bin aber ansonsten vollkommen zufrieden","User is overall satisfied with the sound and picture quality, but experiences long loading times and interruptions when using Disney+.",TRUE,['Software Issue']
2025-03-31 09:59:43,FR,407-2569337-8494744,AU-PJ-AD001S-EUWH0,AD001S,"Bonjour 
a) ?tes-vous satisfait(e) de la qualit®¶ de l°Øimage et du son ?
La mise au point automatique n'est pas toujours tr®®s efficace et l'image est souvent floue. Nous r®¶glons la qualit®¶ manuellement. La qualit®¶ de l'image est tr®®s bien et l'audio est tr®®s correct.
b) Le processus d°Øinstallation et de connexion a-t-il ®¶t®¶ simple ?
Oui, la notice ®¶tait claire, aucun probl®®me l®§ dessus.
c) Avez-vous rencontr®¶ des probl®®mes ou dysfonctionnements ? D°Øautres suggestions ?
? part la mise au point automatique, dont j'ai parl®¶ plus haut, qui n'est pas toujours tr®®s efficace, je pense juste ®§ la correction trap®¶zo?dale qui n'est pas tr®®s pratique lorsque l'on essaie d'adapter la taille de l'image ®§ un ®¶cran blanc. ? part ces petits d®¶tails, il n'y a rien, c'est un excellent produit, qui est facile d'utilisation et de bonne qualit®¶. 
Bonne journ®¶e ??
Cordialement,
Charlotte.P","The user is generally satisfied with the image and sound quality, but finds the autofocus ineffective at times and the keystone correction inconvenient.",TRUE,"['Display Issue', 'Other Hardware Issue']"
2025-03-31 09:50:18,FR,171-3021305-9216314,AU-PJ-AD001S-EUWH0,AD001S,"Non, il a le verre de la lentille ray®¶",The lens glass is scratched.,TRUE,['Other Hardware Issue']
2025-03-31 09:59:43,FR,408-1080838-6020313,AU-PJ-BM503H-EUBK0,BM503H,"Bonjour,
Depuis une semaine il y a des taches qui sont apparues dans la projection du vid®¶o projecteur. Le vid®¶o projecteur ®§ un probl®®me.
Y'a t'il une garantie concernant ce probl®®me.
Veuillez trouver en pi®®ce jointe les photos du probl®®me en question.
Cordialement,",Customer reports spots appearing in the video projector's projection and inquires about warranty coverage.,TRUE,['Other Hardware Issue']
2025-03-31 09:50:18,FR,405-0855138-7688353,AU-PJ-AD001S-EUWH0,AD001S,"Bonjour,
Je me permets de vous ®¶crire, car je suis ®§ la fois tr®®s d®¶?u et en col®®re concernant le r®¶troprojecteur que j°Øai re?u. Apr®®s seulement un mois et demi d°Øutilisation, il est devenu d®¶fectueux.
En effet, lors d°Øune utilisation classique, l°Ø®¶cran projet®¶ a chang®¶ de couleur et est devenu violet.
Je souhaitais laisser une ®¶valuation n®¶gative sur le produit, mais j°Øai pr®¶f®¶r®¶ vous contacter au pr®¶alable. Je peux vous envoyer une photo de ma derni®®re utilisation si vous le souhaitez.
En esp®¶rant que vous pourrez m°Øaider...","Customer is disappointed because the projector screen color changed to purple after a month and a half of use, indicating a defect.",TRUE,['Other Hardware Issue']
2025-03-31 09:59:43,DE,cbn4qpxxsk,AU-PJ-AD001S-EUWH0,AD001S,"?Hallo:) ich habe Ihren Beamer bestellt und er kam gebraucht an.. im Karton war eine Nachricht vom Vorbesitzer auf der steht, dass der Beamer schnell ®πberhitzt. Als ich dies ausprobieren wollte, war der Vorbesitzer noch bei allen Apps angemeldet. Also der Beamer ist definitiv keine Neuware sondern gebraucht. Ich bitte um Antwort und einen reduzierten Preisvorschlag, wenn er denn weiterhin ( nicht wie beim Vorbesitzer) funktionieren sollte. Mit freundlichen Gr®π?en Michelle Wiedh?lzl°∞","Customer received a projector that appears used, with a note from the previous owner about overheating and apps still logged in, requesting a response and a price reduction if the device works properly.",TRUE,"['Other Hardware Issue', 'Other Issue']"
2025-03-31 09:50:18,DE,305-3227772-7822741,AU-PJ-AD001P-EUDG0,AD001P,"""	Maximilian Michling
1,0 von 5 Sternen Nicht zu empfehlen
Rezension aus Deutschland vom 26. M?rz 2025
Verifizierter Kauf
Absolut nicht zu empfehlen.
Die Fernbedienung die nach 3 Wochen nicht mehr funktioniert.
Extrem lauter L®πfter.

Und das Bild das aus verschiedenen Perspektiven komplett verschwommen ist.

Fehlkauf.
Ich rate jeden davon ab""","The remote control stopped working after 3 weeks, the fan is extremely loud, and the picture is blurry from different angles. The user strongly advises against purchasing.",TRUE,"['Accessory Issue', 'Other Hardware Issue', 'Display Issue']"
2025-03-31 09:59:43,DE,028-7600647-9709960,AU-PJ-AD001S-EUWH0,AD001S,"""2,0 von 5 Sternen Es ging
Rezension aus Deutschland vom 27. M?rz 2025
Farbe: Wei?Verifizierter Kauf
Bisschen ®πber einem Monat gehabt und ist kaputt schade ansonsten ein tolles Teil Bildqualit?t gut, L®πfter auch nicht zu laut""",The product broke after a little over a month despite good picture quality and acceptable fan noise.,TRUE,['Other Hardware Issue']
2025-03-31 09:50:18,IT,PBID007128311,AU-PJ-ZP001M-UNWH0,ZP001M,"Good evening, I received the zip projector yesterday. I am very disappointed by the jerky viewing of the videos. I tried to watch both videos on the internet and downloaded on my device. I tried with both iPad and iPhone, but the result does not change. It is really impossible to watch a film in these conditions, with jerky viewing.?
Sometimes the image even freezes while the video continues.?
This is unacceptable quality.
I do not know if the device I received is defective or if it is a problem that everyone has.?
I send you the link with video example.
Total disappointment.","Customer is experiencing jerky and freezing video playback on the projector, making it impossible to watch films.",TRUE,"['Other Hardware Issue', 'Software Issue']"
2025-03-31 09:59:43,FR,402-6062509-7079546,AU-PJ-AD001S-EUWH0,AD001S,"J'ai acheter un vid®¶o projecteur en octobre 2024 qui fonctionnait parfaitement.
Mais depuis 2 jours impossible de l'allumer.
La diode ®§ coter du bouton mis en marche clignote rouge et blanc puis reviens au rouge.
Rien n'est projeter sur l'®¶cran.
J'ai essayer de le d®¶brancher et rebrancher rien ne change.
Pouvez vous m'aider ®§ le faire refonctionner?
Dans l'attente de vous lire,","The customer reports that their video projector, which worked perfectly since October 2024, now cannot be turned on, with a red and white flashing LED near the power button and no projection on the screen despite attempts to reset it.",TRUE,"['On/Off Issue', 'Other Hardware Issue']"
2025-03-31 09:50:18,FR,171-3001972-9701163,AU-PJ-AD001S-EUWH0,AD001S,"Bonjour,
Installation et param®¶trage tr®®s simple.
Je l'ai achet®¶ pour remplacer un vid®¶oprojecteur achet®¶ sur amazon mais qui ne fonctionnait pas correctement et que j'ai renvoy®¶.
Dans l'ensemble nous sommes satisfait de notre vid®¶oprojecteur. Simplicit®¶ et fluidit®¶ dans les menus.
M®∫me si parfois il y a comme des petits gr®¶sillements au niveau de la ventilation. Rien de grave j'esp®®re?
Le plus g®∫nant, qui j'esp®®re ne va pas se d®¶grader, il y a un petit point blanc vers le centre de l'®¶cran, j'ai beau jou®¶ sur les couleurs, cela ne change rien.","User is generally satisfied with the projector's installation and performance, but notices occasional ventilation noise and a persistent small white spot on the screen.",TRUE,"['Other Hardware Issue', 'Sound Issue']"
2025-03-31 09:50:18,DE,306-2013183-5331541,AU-PJ-AD001P-EUDG0,AD001P,"Dear Aurzen Support Team,
I own an Aurzen D1 PRO projector which suddenly stopped displaying any image.
The device turns on normally ®C the fan is running, and the LED indicators are working ®C but no image appears on the screen. Neither the menu nor any HDMI source is visible, and attempts to adjust brightness or use blind navigation have not solved the problem.
I suspect a hardware issue, possibly with the LED unit or internal projection system.
I purchased the device on 02.12. 2025 and would like to request exchange the warranty.
I can provide the invoice upon request.
Thank you very much in advance!
Johannes Stiller?

Erich-Weinert-Stra?e 28A?
06847 Dessau-Ro?lau?
Germany","The Aurzen D1 PRO projector powers on but shows no image, possibly due to a hardware issue, and the user requests a warranty exchange.",TRUE,"['Display Issue', 'Other Hardware Issue']"
2025-04-01 11:35:59,FR,PBID007243960,AU-PJ-ZP001M-UNBU0,ZP001M,"Hi,
My Aurzen Trifold ( PBID007243960) is working nicely, except for Netflix and Disney+ apps.
For Netflix, the video image is starting correctly and in 2 seconds I have an error message (HDCP trouble, please restart your device or use an HDMI compatible cable). Il tried to restart twice, but no effect.","The user is experiencing HDCP errors with Netflix and Disney+ apps, causing video playback issues despite restarting the device.",TRUE,"['Software Issue', 'Connectivity Issue']"
2025-03-28 04:08:27,DE,302-6258188-2199515,AU-PJ-AD001S-EUWH0,AD001S,"The beamer is not working at all. Tried turning it on and off, autofocus as well. However, it doesn?Äòt show any image and there also is no light, but the fan is working and the lense cover is off",The projector does not display any image or light despite the fan running and lens cover being off.,TRUE,"['On/Off Issue', 'Other Hardware Issue']"
2025-03-31 16:56:04,DE,303-6575976-1851565,AU-PJ-AD001S-EUWH0,AD001S,L??fter macht merkw??rdige Ger?°Ëusche,The fan is making strange noises.,TRUE,['Other Hardware Issue']
2025-03-30 22:59:05,FR,404-7928205-9084365,AU-PJ-AD001S-EUWH0,AD001S,"Ventilation trop bruyante, non indiqu®¶ sur la fiche.",The ventilation is too noisy and this was not indicated in the product description.,TRUE,"['Other Hardware Issue', 'Specification Mismatch']"
2025-03-27 00:00:00,FR,406-7158364-2954746,AU-PJ-AD001S-EUWH0,AD001S,Le bluetooth ne fonctionne pas sur mon home cin®¶ma,Bluetooth is not working on the home cinema system.,TRUE,['Connectivity Issue']
2025-03-28 00:00:00,FR,403-0229659-5715509,AU-PJ-BM503H-EUBK0,BM503H,La ventilation couvre le bruit des films si on ne met pas le son fort.,The fan noise covers the sound of movies unless the volume is turned up high.,TRUE,"['Sound Issue', 'Other Hardware Issue']"
2025-03-29 00:00:00,FR,403-8803899-9940339,AU-PJ-BM503H-EUBK0,BM503H,"Bonjour, j'ai achet®¶ cet article, mais il est d®¶fectueux : il bugue et pr®¶sente des taches noires. Je souhaite un remboursement et retourner le produit. Merci de me donner la proc®¶dure ®§ suivre.",The customer reports the product is defective with glitches and black spots and requests a refund and return instructions.,TRUE,"['Other Hardware Issue', 'Other Issue']"
2025-03-25 00:00:00,ES,408-0618372-9357102,AU-PJ-AD001P-EUDG0,AD001P,Aparecen puntos blancos (Pixeles muertos) en la pantalla.,The screen has white spots indicating dead pixels.,TRUE,['Display Issue']
2025-03-29 00:00:00,DE,303-9070067-6163504,AU-PJ-AD001S-EUWH0,AD001S,"Bild zu unscharf, Qualit?t ungen®πgend",The image is too blurry and the quality is insufficient.,TRUE,['Display Issue']
2025-03-31 00:00:00,DE,028-3964342-1194754,AU-PJ-AD001S-EUWH0,AD001S,Man kann den Beamer nicht ®πber die Fernbediening steuern..nur am Ger?t selber. Daher leider unbrauchbar,"The projector cannot be controlled via the remote control, only directly on the device, making it unusable.",TRUE,['Other Hardware Issue']
2025-03-28 00:00:00,DE,028-3868657-3812303,AU-PJ-AD001S-EUWH0,AD001S,Keine Netzwerkverbindung m?glich,Unable to establish a network connection.,TRUE,['Connectivity Issue']
2025-03-28 00:00:00,DE,302-4587680-3396308,AU-PJ-AD001S-EUWH0,AD001S,Bild unscharf an den R?ndern/Ecken starker Input-Delay bei Videospielen,Blurry image at the edges/corners and strong input delay during video games.,TRUE,"['Display Issue', 'Other Hardware Issue']"
